sku,store,categories,attribute_set,type,color,size,name,simples_skus,configurable_attributes,description,short_description,special_price,qty,is_in_stock,manage_stock,status,visibility,tax_class_id,thumbnail,thumbnail_label,image,small_image,media_gallery,min_qty,min_sale_qty,max_sale_qty,notify_stock_qty,msrp_enabled,country_of_manufacture,meta_description,meta_keyword,meta_title,upc,ipc,division_code,class,class_description,collection,collection_description,selling_period,type_group,type_name,type_description,group,country_of_origin,package,length,width,height,weight,is_gift_card,product_code,composition,manufacturer,rn_number,hts_code,visual_stock_id,cost,price,msrp,stock_code,product_category,safety_qty,at_sell
887749960693,default,Enfants/Youth/Asics Shoes/Running,Default,simple,7301 Carbon White Orange,7||13,Gel Contend 3 Gs,,,<p>Gel Contend 3 Gs</p>,Gel Contend 3 Gs,,2,1,1,1,4,2,http://app.visual-2000.com/imageapi/asics_thumb_12696.jpg,C566N_9001_f,http://app.visual-2000.com/imageapi/asicserp8_12696.jpg,http://app.visual-2000.com/imageapi/asicserp3_12696.jpg,http://app.visual-2000.com/imageapi/asicserp8_12696.jpg::C566N_9001_f,0,1,0,0,0,,<p>Gel Contend 3 Gs</p>,,Gel Contend 3 Gs,887749960693,0015200395810113,HOUSE,Asics Shoes,Tout Style Asics Chaussures,Running,Running,Fall 2015,D,Enfants/Youth,Pour Enfants,1A030301,,Each,0,0,0,0,0,C566N,,,,,5,0,38.5,69.99,WEB,REG,0,2
889436138590,default,Enfants/Youth/Asics Shoes/Running,Default,simple,4001 Turquoise White Fl.Yellow,1||1,Gel Nimbus 18 Gs,,,<p>Gel Nimbus 18 Gs</p>,Gel Nimbus 18 Gs,,2,1,1,1,4,2,http://app.visual-2000.com/imageapi/asics_thumb_12129.jpg,c600n_4301_f,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg,http://app.visual-2000.com/imageapi/asicserp3_12129.jpg,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg::c600n_4301_f,0,1,0,0,0,,<p>Gel Nimbus 18 Gs</p>,,Gel Nimbus 18 Gs,889436138590,0015200412500101,HOUSE,Asics Shoes,Tout Style Asics Chaussures,Running,Running,Spring 2016,D,Enfants/Youth,Pour Enfants,1A030301,,Each,0,0,0,0,0,C600N,,,,,5,0,60,119.99,WEB,REG,0,2
889436138606,default,Enfants/Youth/Asics Shoes/Running,Default,simple,4001 Turquoise White Fl.Yellow,1H||2,Gel Nimbus 18 Gs,,,<p>Gel Nimbus 18 Gs</p>,Gel Nimbus 18 Gs,,2,1,1,1,4,2,http://app.visual-2000.com/imageapi/asics_thumb_12129.jpg,c600n_4301_f,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg,http://app.visual-2000.com/imageapi/asicserp3_12129.jpg,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg::c600n_4301_f,0,1,0,0,0,,<p>Gel Nimbus 18 Gs</p>,,Gel Nimbus 18 Gs,889436138606,0015200412500102,HOUSE,Asics Shoes,Tout Style Asics Chaussures,Running,Running,Spring 2016,D,Enfants/Youth,Pour Enfants,1A030301,,Each,0,0,0,0,0,C600N,,,,,5,0,60,119.99,WEB,REG,0,2
889436138613,default,Enfants/Youth/Asics Shoes/Running,Default,simple,4001 Turquoise White Fl.Yellow,2||3,Gel Nimbus 18 Gs,,,<p>Gel Nimbus 18 Gs</p>,Gel Nimbus 18 Gs,,2,1,1,1,4,2,http://app.visual-2000.com/imageapi/asics_thumb_12129.jpg,c600n_4301_f,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg,http://app.visual-2000.com/imageapi/asicserp3_12129.jpg,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg::c600n_4301_f,0,1,0,0,0,,<p>Gel Nimbus 18 Gs</p>,,Gel Nimbus 18 Gs,889436138613,0015200412500103,HOUSE,Asics Shoes,Tout Style Asics Chaussures,Running,Running,Spring 2016,D,Enfants/Youth,Pour Enfants,1A030301,,Each,0,0,0,0,0,C600N,,,,,5,0,60,119.99,WEB,REG,0,2
889436138620,default,Enfants/Youth/Asics Shoes/Running,Default,simple,4001 Turquoise White Fl.Yellow,2H||4,Gel Nimbus 18 Gs,,,<p>Gel Nimbus 18 Gs</p>,Gel Nimbus 18 Gs,,1,1,1,1,4,2,http://app.visual-2000.com/imageapi/asics_thumb_12129.jpg,c600n_4301_f,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg,http://app.visual-2000.com/imageapi/asicserp3_12129.jpg,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg::c600n_4301_f,0,1,0,0,0,,<p>Gel Nimbus 18 Gs</p>,,Gel Nimbus 18 Gs,889436138620,0015200412500104,HOUSE,Asics Shoes,Tout Style Asics Chaussures,Running,Running,Spring 2016,D,Enfants/Youth,Pour Enfants,1A030301,,Each,0,0,0,0,0,C600N,,,,,5,0,60,119.99,WEB,REG,0,1
889436138644,default,Enfants/Youth/Asics Shoes/Running,Default,simple,4001 Turquoise White Fl.Yellow,3H||6,Gel Nimbus 18 Gs,,,<p>Gel Nimbus 18 Gs</p>,Gel Nimbus 18 Gs,,2,1,1,1,4,2,http://app.visual-2000.com/imageapi/asics_thumb_12129.jpg,c600n_4301_f,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg,http://app.visual-2000.com/imageapi/asicserp3_12129.jpg,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg::c600n_4301_f,0,1,0,0,0,,<p>Gel Nimbus 18 Gs</p>,,Gel Nimbus 18 Gs,889436138644,0015200412500106,HOUSE,Asics Shoes,Tout Style Asics Chaussures,Running,Running,Spring 2016,D,Enfants/Youth,Pour Enfants,1A030301,,Each,0,0,0,0,0,C600N,,,,,5,0,60,119.99,WEB,REG,0,2
889436138651,default,Enfants/Youth/Asics Shoes/Running,Default,simple,4001 Turquoise White Fl.Yellow,4||7,Gel Nimbus 18 Gs,,,<p>Gel Nimbus 18 Gs</p>,Gel Nimbus 18 Gs,,2,1,1,1,4,2,http://app.visual-2000.com/imageapi/asics_thumb_12129.jpg,c600n_4301_f,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg,http://app.visual-2000.com/imageapi/asicserp3_12129.jpg,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg::c600n_4301_f,0,1,0,0,0,,<p>Gel Nimbus 18 Gs</p>,,Gel Nimbus 18 Gs,889436138651,0015200412500107,HOUSE,Asics Shoes,Tout Style Asics Chaussures,Running,Running,Spring 2016,D,Enfants/Youth,Pour Enfants,1A030301,,Each,0,0,0,0,0,C600N,,,,,5,0,60,119.99,WEB,REG,0,2
889436138668,default,Enfants/Youth/Asics Shoes/Running,Default,simple,4001 Turquoise White Fl.Yellow,4H||8,Gel Nimbus 18 Gs,,,<p>Gel Nimbus 18 Gs</p>,Gel Nimbus 18 Gs,,2,1,1,1,4,2,http://app.visual-2000.com/imageapi/asics_thumb_12129.jpg,c600n_4301_f,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg,http://app.visual-2000.com/imageapi/asicserp3_12129.jpg,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg::c600n_4301_f,0,1,0,0,0,,<p>Gel Nimbus 18 Gs</p>,,Gel Nimbus 18 Gs,889436138668,0015200412500108,HOUSE,Asics Shoes,Tout Style Asics Chaussures,Running,Running,Spring 2016,D,Enfants/Youth,Pour Enfants,1A030301,,Each,0,0,0,0,0,C600N,,,,,5,0,60,119.99,WEB,REG,0,2
889436138675,default,Enfants/Youth/Asics Shoes/Running,Default,simple,4001 Turquoise White Fl.Yellow,5||9,Gel Nimbus 18 Gs,,,<p>Gel Nimbus 18 Gs</p>,Gel Nimbus 18 Gs,,1,1,1,1,4,2,http://app.visual-2000.com/imageapi/asics_thumb_12129.jpg,c600n_4301_f,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg,http://app.visual-2000.com/imageapi/asicserp3_12129.jpg,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg::c600n_4301_f,0,1,0,0,0,,<p>Gel Nimbus 18 Gs</p>,,Gel Nimbus 18 Gs,889436138675,0015200412500109,HOUSE,Asics Shoes,Tout Style Asics Chaussures,Running,Running,Spring 2016,D,Enfants/Youth,Pour Enfants,1A030301,,Each,0,0,0,0,0,C600N,,,,,5,0,60,119.99,WEB,REG,0,1
889436138682,default,Enfants/Youth/Asics Shoes/Running,Default,simple,4001 Turquoise White Fl.Yellow,5H||10,Gel Nimbus 18 Gs,,,<p>Gel Nimbus 18 Gs</p>,Gel Nimbus 18 Gs,,2,1,1,1,4,2,http://app.visual-2000.com/imageapi/asics_thumb_12129.jpg,c600n_4301_f,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg,http://app.visual-2000.com/imageapi/asicserp3_12129.jpg,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg::c600n_4301_f,0,1,0,0,0,,<p>Gel Nimbus 18 Gs</p>,,Gel Nimbus 18 Gs,889436138682,0015200412500110,HOUSE,Asics Shoes,Tout Style Asics Chaussures,Running,Running,Spring 2016,D,Enfants/Youth,Pour Enfants,1A030301,,Each,0,0,0,0,0,C600N,,,,,5,0,60,119.99,WEB,REG,0,2
889436138699,default,Enfants/Youth/Asics Shoes/Running,Default,simple,4001 Turquoise White Fl.Yellow,6||11,Gel Nimbus 18 Gs,,,<p>Gel Nimbus 18 Gs</p>,Gel Nimbus 18 Gs,,2,1,1,1,4,2,http://app.visual-2000.com/imageapi/asics_thumb_12129.jpg,c600n_4301_f,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg,http://app.visual-2000.com/imageapi/asicserp3_12129.jpg,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg::c600n_4301_f,0,1,0,0,0,,<p>Gel Nimbus 18 Gs</p>,,Gel Nimbus 18 Gs,889436138699,0015200412500111,HOUSE,Asics Shoes,Tout Style Asics Chaussures,Running,Running,Spring 2016,D,Enfants/Youth,Pour Enfants,1A030301,,Each,0,0,0,0,0,C600N,,,,,5,0,60,119.99,WEB,REG,0,2
889436138705,default,Enfants/Youth/Asics Shoes/Running,Default,simple,4001 Turquoise White Fl.Yellow,6H||12,Gel Nimbus 18 Gs,,,<p>Gel Nimbus 18 Gs</p>,Gel Nimbus 18 Gs,,2,1,1,1,4,2,http://app.visual-2000.com/imageapi/asics_thumb_12129.jpg,c600n_4301_f,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg,http://app.visual-2000.com/imageapi/asicserp3_12129.jpg,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg::c600n_4301_f,0,1,0,0,0,,<p>Gel Nimbus 18 Gs</p>,,Gel Nimbus 18 Gs,889436138705,0015200412500112,HOUSE,Asics Shoes,Tout Style Asics Chaussures,Running,Running,Spring 2016,D,Enfants/Youth,Pour Enfants,1A030301,,Each,0,0,0,0,0,C600N,,,,,5,0,60,119.99,WEB,REG,0,2
889436138712,default,Enfants/Youth/Asics Shoes/Running,Default,simple,4001 Turquoise White Fl.Yellow,7||13,Gel Nimbus 18 Gs,,,<p>Gel Nimbus 18 Gs</p>,Gel Nimbus 18 Gs,,2,1,1,1,4,2,http://app.visual-2000.com/imageapi/asics_thumb_12129.jpg,c600n_4301_f,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg,http://app.visual-2000.com/imageapi/asicserp3_12129.jpg,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg::c600n_4301_f,0,1,0,0,0,,<p>Gel Nimbus 18 Gs</p>,,Gel Nimbus 18 Gs,889436138712,0015200412500113,HOUSE,Asics Shoes,Tout Style Asics Chaussures,Running,Running,Spring 2016,D,Enfants/Youth,Pour Enfants,1A030301,,Each,0,0,0,0,0,C600N,,,,,5,0,60,119.99,WEB,REG,0,2
889436138729,default,Enfants/Youth/Asics Shoes/Running,Default,simple,4301 Asics Blu White Fl.Yellow,1||1,Gel Nimbus 18 Gs,,,<p>Gel Nimbus 18 Gs</p>,Gel Nimbus 18 Gs,,2,1,1,1,4,2,http://app.visual-2000.com/imageapi/asics_thumb_12129.jpg,c600n_4301_f,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg,http://app.visual-2000.com/imageapi/asicserp3_12129.jpg,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg::c600n_4301_f,0,1,0,0,0,,<p>Gel Nimbus 18 Gs</p>,,Gel Nimbus 18 Gs,889436138729,0015200412490101,HOUSE,Asics Shoes,Tout Style Asics Chaussures,Running,Running,Spring 2016,D,Enfants/Youth,Pour Enfants,1A030301,,Each,0,0,0,0,0,C600N,,,,,5,0,60,119.99,WEB,REG,0,2
889436138736,default,Enfants/Youth/Asics Shoes/Running,Default,simple,4301 Asics Blu White Fl.Yellow,1H||2,Gel Nimbus 18 Gs,,,<p>Gel Nimbus 18 Gs</p>,Gel Nimbus 18 Gs,,2,1,1,1,4,2,http://app.visual-2000.com/imageapi/asics_thumb_12129.jpg,c600n_4301_f,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg,http://app.visual-2000.com/imageapi/asicserp3_12129.jpg,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg::c600n_4301_f,0,1,0,0,0,,<p>Gel Nimbus 18 Gs</p>,,Gel Nimbus 18 Gs,889436138736,0015200412490102,HOUSE,Asics Shoes,Tout Style Asics Chaussures,Running,Running,Spring 2016,D,Enfants/Youth,Pour Enfants,1A030301,,Each,0,0,0,0,0,C600N,,,,,5,0,60,119.99,WEB,REG,0,2
889436138743,default,Enfants/Youth/Asics Shoes/Running,Default,simple,4301 Asics Blu White Fl.Yellow,2||3,Gel Nimbus 18 Gs,,,<p>Gel Nimbus 18 Gs</p>,Gel Nimbus 18 Gs,,2,1,1,1,4,2,http://app.visual-2000.com/imageapi/asics_thumb_12129.jpg,c600n_4301_f,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg,http://app.visual-2000.com/imageapi/asicserp3_12129.jpg,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg::c600n_4301_f,0,1,0,0,0,,<p>Gel Nimbus 18 Gs</p>,,Gel Nimbus 18 Gs,889436138743,0015200412490103,HOUSE,Asics Shoes,Tout Style Asics Chaussures,Running,Running,Spring 2016,D,Enfants/Youth,Pour Enfants,1A030301,,Each,0,0,0,0,0,C600N,,,,,5,0,60,119.99,WEB,REG,0,2
889436138750,default,Enfants/Youth/Asics Shoes/Running,Default,simple,4301 Asics Blu White Fl.Yellow,2H||4,Gel Nimbus 18 Gs,,,<p>Gel Nimbus 18 Gs</p>,Gel Nimbus 18 Gs,,2,1,1,1,4,2,http://app.visual-2000.com/imageapi/asics_thumb_12129.jpg,c600n_4301_f,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg,http://app.visual-2000.com/imageapi/asicserp3_12129.jpg,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg::c600n_4301_f,0,1,0,0,0,,<p>Gel Nimbus 18 Gs</p>,,Gel Nimbus 18 Gs,889436138750,0015200412490104,HOUSE,Asics Shoes,Tout Style Asics Chaussures,Running,Running,Spring 2016,D,Enfants/Youth,Pour Enfants,1A030301,,Each,0,0,0,0,0,C600N,,,,,5,0,60,119.99,WEB,REG,0,2
889436138767,default,Enfants/Youth/Asics Shoes/Running,Default,simple,4301 Asics Blu White Fl.Yellow,3||5,Gel Nimbus 18 Gs,,,<p>Gel Nimbus 18 Gs</p>,Gel Nimbus 18 Gs,,2,1,1,1,4,2,http://app.visual-2000.com/imageapi/asics_thumb_12129.jpg,c600n_4301_f,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg,http://app.visual-2000.com/imageapi/asicserp3_12129.jpg,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg::c600n_4301_f,0,1,0,0,0,,<p>Gel Nimbus 18 Gs</p>,,Gel Nimbus 18 Gs,889436138767,0015200412490105,HOUSE,Asics Shoes,Tout Style Asics Chaussures,Running,Running,Spring 2016,D,Enfants/Youth,Pour Enfants,1A030301,,Each,0,0,0,0,0,C600N,,,,,5,0,60,119.99,WEB,REG,0,2
889436138774,default,Enfants/Youth/Asics Shoes/Running,Default,simple,4301 Asics Blu White Fl.Yellow,3H||6,Gel Nimbus 18 Gs,,,<p>Gel Nimbus 18 Gs</p>,Gel Nimbus 18 Gs,,2,1,1,1,4,2,http://app.visual-2000.com/imageapi/asics_thumb_12129.jpg,c600n_4301_f,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg,http://app.visual-2000.com/imageapi/asicserp3_12129.jpg,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg::c600n_4301_f,0,1,0,0,0,,<p>Gel Nimbus 18 Gs</p>,,Gel Nimbus 18 Gs,889436138774,0015200412490106,HOUSE,Asics Shoes,Tout Style Asics Chaussures,Running,Running,Spring 2016,D,Enfants/Youth,Pour Enfants,1A030301,,Each,0,0,0,0,0,C600N,,,,,5,0,60,119.99,WEB,REG,0,2
889436138781,default,Enfants/Youth/Asics Shoes/Running,Default,simple,4301 Asics Blu White Fl.Yellow,4||7,Gel Nimbus 18 Gs,,,<p>Gel Nimbus 18 Gs</p>,Gel Nimbus 18 Gs,,2,1,1,1,4,2,http://app.visual-2000.com/imageapi/asics_thumb_12129.jpg,c600n_4301_f,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg,http://app.visual-2000.com/imageapi/asicserp3_12129.jpg,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg::c600n_4301_f,0,1,0,0,0,,<p>Gel Nimbus 18 Gs</p>,,Gel Nimbus 18 Gs,889436138781,0015200412490107,HOUSE,Asics Shoes,Tout Style Asics Chaussures,Running,Running,Spring 2016,D,Enfants/Youth,Pour Enfants,1A030301,,Each,0,0,0,0,0,C600N,,,,,5,0,60,119.99,WEB,REG,0,2
889436138798,default,Enfants/Youth/Asics Shoes/Running,Default,simple,4301 Asics Blu White Fl.Yellow,4H||8,Gel Nimbus 18 Gs,,,<p>Gel Nimbus 18 Gs</p>,Gel Nimbus 18 Gs,,2,1,1,1,4,2,http://app.visual-2000.com/imageapi/asics_thumb_12129.jpg,c600n_4301_f,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg,http://app.visual-2000.com/imageapi/asicserp3_12129.jpg,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg::c600n_4301_f,0,1,0,0,0,,<p>Gel Nimbus 18 Gs</p>,,Gel Nimbus 18 Gs,889436138798,0015200412490108,HOUSE,Asics Shoes,Tout Style Asics Chaussures,Running,Running,Spring 2016,D,Enfants/Youth,Pour Enfants,1A030301,,Each,0,0,0,0,0,C600N,,,,,5,0,60,119.99,WEB,REG,0,2
889436138804,default,Enfants/Youth/Asics Shoes/Running,Default,simple,4301 Asics Blu White Fl.Yellow,5||9,Gel Nimbus 18 Gs,,,<p>Gel Nimbus 18 Gs</p>,Gel Nimbus 18 Gs,,2,1,1,1,4,2,http://app.visual-2000.com/imageapi/asics_thumb_12129.jpg,c600n_4301_f,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg,http://app.visual-2000.com/imageapi/asicserp3_12129.jpg,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg::c600n_4301_f,0,1,0,0,0,,<p>Gel Nimbus 18 Gs</p>,,Gel Nimbus 18 Gs,889436138804,0015200412490109,HOUSE,Asics Shoes,Tout Style Asics Chaussures,Running,Running,Spring 2016,D,Enfants/Youth,Pour Enfants,1A030301,,Each,0,0,0,0,0,C600N,,,,,5,0,60,119.99,WEB,REG,0,2
889436138811,default,Enfants/Youth/Asics Shoes/Running,Default,simple,4301 Asics Blu White Fl.Yellow,5H||10,Gel Nimbus 18 Gs,,,<p>Gel Nimbus 18 Gs</p>,Gel Nimbus 18 Gs,,2,1,1,1,4,2,http://app.visual-2000.com/imageapi/asics_thumb_12129.jpg,c600n_4301_f,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg,http://app.visual-2000.com/imageapi/asicserp3_12129.jpg,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg::c600n_4301_f,0,1,0,0,0,,<p>Gel Nimbus 18 Gs</p>,,Gel Nimbus 18 Gs,889436138811,0015200412490110,HOUSE,Asics Shoes,Tout Style Asics Chaussures,Running,Running,Spring 2016,D,Enfants/Youth,Pour Enfants,1A030301,,Each,0,0,0,0,0,C600N,,,,,5,0,60,119.99,WEB,REG,0,2
889436138828,default,Enfants/Youth/Asics Shoes/Running,Default,simple,4301 Asics Blu White Fl.Yellow,6||11,Gel Nimbus 18 Gs,,,<p>Gel Nimbus 18 Gs</p>,Gel Nimbus 18 Gs,,2,1,1,1,4,2,http://app.visual-2000.com/imageapi/asics_thumb_12129.jpg,c600n_4301_f,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg,http://app.visual-2000.com/imageapi/asicserp3_12129.jpg,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg::c600n_4301_f,0,1,0,0,0,,<p>Gel Nimbus 18 Gs</p>,,Gel Nimbus 18 Gs,889436138828,0015200412490111,HOUSE,Asics Shoes,Tout Style Asics Chaussures,Running,Running,Spring 2016,D,Enfants/Youth,Pour Enfants,1A030301,,Each,0,0,0,0,0,C600N,,,,,5,0,60,119.99,WEB,REG,0,2
889436138842,default,Enfants/Youth/Asics Shoes/Running,Default,simple,4301 Asics Blu White Fl.Yellow,7||13,Gel Nimbus 18 Gs,,,<p>Gel Nimbus 18 Gs</p>,Gel Nimbus 18 Gs,,2,1,1,1,4,2,http://app.visual-2000.com/imageapi/asics_thumb_12129.jpg,c600n_4301_f,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg,http://app.visual-2000.com/imageapi/asicserp3_12129.jpg,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg::c600n_4301_f,0,1,0,0,0,,<p>Gel Nimbus 18 Gs</p>,,Gel Nimbus 18 Gs,889436138842,0015200412490113,HOUSE,Asics Shoes,Tout Style Asics Chaussures,Running,Running,Spring 2016,D,Enfants/Youth,Pour Enfants,1A030301,,Each,0,0,0,0,0,C600N,,,,,5,0,60,119.99,WEB,REG,0,2
887749899542,default,Enfants/Youth/Asics Shoes/Running,Default,simple,1073 Silver Grey Carbon Lime,1||1,Gel Venture 5 Gs,,,<p>Gel Venture 5 Gs</p>,Gel Venture 5 Gs,,2,1,1,1,4,2,http://app.visual-2000.com/imageapi/asics_thumb_13399.jpg,C584N_9767_RT,http://app.visual-2000.com/imageapi/asicserp8_13399.jpg,http://app.visual-2000.com/imageapi/asicserp3_13399.jpg,http://app.visual-2000.com/imageapi/asicserp8_13399.jpg::C584N_9767_RT,0,1,0,0,0,,<p>Gel Venture 5 Gs</p>,,Gel Venture 5 Gs,887749899542,0015200396040101,HOUSE,Asics Shoes,Tout Style Asics Chaussures,Running,Running,Fall 2015,D,Enfants/Youth,Pour Enfants,1A030301,,Each,0,0,0,0,0,C584N,,,,,5,0,41.25,74.99,WEB,REG,0,2
887749899559,default,Enfants/Youth/Asics Shoes/Running,Default,simple,1073 Silver Grey Carbon Lime,1H||2,Gel Venture 5 Gs,,,<p>Gel Venture 5 Gs</p>,Gel Venture 5 Gs,,2,1,1,1,4,2,http://app.visual-2000.com/imageapi/asics_thumb_13399.jpg,C584N_9767_RT,http://app.visual-2000.com/imageapi/asicserp8_13399.jpg,http://app.visual-2000.com/imageapi/asicserp3_13399.jpg,http://app.visual-2000.com/imageapi/asicserp8_13399.jpg::C584N_9767_RT,0,1,0,0,0,,<p>Gel Venture 5 Gs</p>,,Gel Venture 5 Gs,887749899559,0015200396040102,HOUSE,Asics Shoes,Tout Style Asics Chaussures,Running,Running,Fall 2015,D,Enfants/Youth,Pour Enfants,1A030301,,Each,0,0,0,0,0,C584N,,,,,5,0,41.25,74.99,WEB,REG,0,2
887749899566,default,Enfants/Youth/Asics Shoes/Running,Default,simple,1073 Silver Grey Carbon Lime,2||3,Gel Venture 5 Gs,,,<p>Gel Venture 5 Gs</p>,Gel Venture 5 Gs,,2,1,1,1,4,2,http://app.visual-2000.com/imageapi/asics_thumb_13399.jpg,C584N_9767_RT,http://app.visual-2000.com/imageapi/asicserp8_13399.jpg,http://app.visual-2000.com/imageapi/asicserp3_13399.jpg,http://app.visual-2000.com/imageapi/asicserp8_13399.jpg::C584N_9767_RT,0,1,0,0,0,,<p>Gel Venture 5 Gs</p>,,Gel Venture 5 Gs,887749899566,0015200396040103,HOUSE,Asics Shoes,Tout Style Asics Chaussures,Running,Running,Fall 2015,D,Enfants/Youth,Pour Enfants,1A030301,,Each,0,0,0,0,0,C584N,,,,,5,0,41.25,74.99,WEB,REG,0,2
887749899573,default,Enfants/Youth/Asics Shoes/Running,Default,simple,1073 Silver Grey Carbon Lime,2H||4,Gel Venture 5 Gs,,,<p>Gel Venture 5 Gs</p>,Gel Venture 5 Gs,,2,1,1,1,4,2,http://app.visual-2000.com/imageapi/asics_thumb_13399.jpg,C584N_9767_RT,http://app.visual-2000.com/imageapi/asicserp8_13399.jpg,http://app.visual-2000.com/imageapi/asicserp3_13399.jpg,http://app.visual-2000.com/imageapi/asicserp8_13399.jpg::C584N_9767_RT,0,1,0,0,0,,<p>Gel Venture 5 Gs</p>,,Gel Venture 5 Gs,887749899573,0015200396040104,HOUSE,Asics Shoes,Tout Style Asics Chaussures,Running,Running,Fall 2015,D,Enfants/Youth,Pour Enfants,1A030301,,Each,0,0,0,0,0,C584N,,,,,5,0,41.25,74.99,WEB,REG,0,2
887749899580,default,Enfants/Youth/Asics Shoes/Running,Default,simple,1073 Silver Grey Carbon Lime,3||5,Gel Venture 5 Gs,,,<p>Gel Venture 5 Gs</p>,Gel Venture 5 Gs,,2,1,1,1,4,2,http://app.visual-2000.com/imageapi/asics_thumb_13399.jpg,C584N_9767_RT,http://app.visual-2000.com/imageapi/asicserp8_13399.jpg,http://app.visual-2000.com/imageapi/asicserp3_13399.jpg,http://app.visual-2000.com/imageapi/asicserp8_13399.jpg::C584N_9767_RT,0,1,0,0,0,,<p>Gel Venture 5 Gs</p>,,Gel Venture 5 Gs,887749899580,0015200396040105,HOUSE,Asics Shoes,Tout Style Asics Chaussures,Running,Running,Fall 2015,D,Enfants/Youth,Pour Enfants,1A030301,,Each,0,0,0,0,0,C584N,,,,,5,0,41.25,74.99,WEB,REG,0,2
887749899597,default,Enfants/Youth/Asics Shoes/Running,Default,simple,1073 Silver Grey Carbon Lime,3H||6,Gel Venture 5 Gs,,,<p>Gel Venture 5 Gs</p>,Gel Venture 5 Gs,,1,1,1,1,4,2,http://app.visual-2000.com/imageapi/asics_thumb_13399.jpg,C584N_9767_RT,http://app.visual-2000.com/imageapi/asicserp8_13399.jpg,http://app.visual-2000.com/imageapi/asicserp3_13399.jpg,http://app.visual-2000.com/imageapi/asicserp8_13399.jpg::C584N_9767_RT,0,1,0,0,0,,<p>Gel Venture 5 Gs</p>,,Gel Venture 5 Gs,887749899597,0015200396040106,HOUSE,Asics Shoes,Tout Style Asics Chaussures,Running,Running,Fall 2015,D,Enfants/Youth,Pour Enfants,1A030301,,Each,0,0,0,0,0,C584N,,,,,5,0,41.25,74.99,WEB,REG,0,1
887749899603,default,Enfants/Youth/Asics Shoes/Running,Default,simple,1073 Silver Grey Carbon Lime,4||7,Gel Venture 5 Gs,,,<p>Gel Venture 5 Gs</p>,Gel Venture 5 Gs,,2,1,1,1,4,2,http://app.visual-2000.com/imageapi/asics_thumb_13399.jpg,C584N_9767_RT,http://app.visual-2000.com/imageapi/asicserp8_13399.jpg,http://app.visual-2000.com/imageapi/asicserp3_13399.jpg,http://app.visual-2000.com/imageapi/asicserp8_13399.jpg::C584N_9767_RT,0,1,0,0,0,,<p>Gel Venture 5 Gs</p>,,Gel Venture 5 Gs,887749899603,0015200396040107,HOUSE,Asics Shoes,Tout Style Asics Chaussures,Running,Running,Fall 2015,D,Enfants/Youth,Pour Enfants,1A030301,,Each,0,0,0,0,0,C584N,,,,,5,0,41.25,74.99,WEB,REG,0,2
