sku,store,categories,attribute_set,type,color,size,name,simples_skus,configurable_attributes,description,short_description,special_price,qty,is_in_stock,manage_stock,status,visibility,tax_class_id,thumbnail,thumbnail_label,image,small_image,media_gallery,min_qty,min_sale_qty,max_sale_qty,notify_stock_qty,msrp_enabled,country_of_manufacture,meta_description,meta_keyword,meta_title,upc,ipc,division_code,class,class_description,collection,collection_description,selling_period,type_group,type_name,type_description,group,country_of_origin,package,length,width,height,weight,is_gift_card,product_code,composition,manufacturer,rn_number,hts_code,visual_stock_id,cost,price,msrp,stock_code,product_category,safety_qty,at_sell
887749960686,fr,Pour Enfants/Tout Style Asics Chaussures/Running,Default,simple,7301 Carbon White Orange,6H||12,Gel Contend 3 Gs,,,<p>Gel Contend 3 Gs</p>,Gel Contend 3 Gs,,2,1,1,1,4,2,http://app.visual-2000.com/imageapi/asics_thumb_12696.jpg,C566N_9001_f,http://app.visual-2000.com/imageapi/asicserp8_12696.jpg,http://app.visual-2000.com/imageapi/asicserp3_12696.jpg,http://app.visual-2000.com/imageapi/asicserp8_12696.jpg::C566N_9001_f,0,1,0,0,0,,<p>Gel Contend 3 Gs</p>,,Gel Contend 3 Gs,887749960686,0015200395810112,HOUSE,Tout Style Asics Chaussures,Tout Style Asics Chaussures,Running,Running,Fall 2015,D,Pour Enfants,Pour Enfants,1A030301,,Each,0,0,0,0,0,C566N,,,,,5,0,38.5,69.99,WEB,REG,0,2
887749960693,fr,Pour Enfants/Tout Style Asics Chaussures/Running,Default,simple,7301 Carbon White Orange,7||13,Gel Contend 3 Gs,,,<p>Gel Contend 3 Gs</p>,Gel Contend 3 Gs,,2,1,1,1,4,2,http://app.visual-2000.com/imageapi/asics_thumb_12696.jpg,C566N_9001_f,http://app.visual-2000.com/imageapi/asicserp8_12696.jpg,http://app.visual-2000.com/imageapi/asicserp3_12696.jpg,http://app.visual-2000.com/imageapi/asicserp8_12696.jpg::C566N_9001_f,0,1,0,0,0,,<p>Gel Contend 3 Gs</p>,,Gel Contend 3 Gs,887749960693,0015200395810113,HOUSE,Tout Style Asics Chaussures,Tout Style Asics Chaussures,Running,Running,Fall 2015,D,Pour Enfants,Pour Enfants,1A030301,,Each,0,0,0,0,0,C566N,,,,,5,0,38.5,69.99,WEB,REG,0,2
889436138590,fr,Pour Enfants/Tout Style Asics Chaussures/Running,Default,simple,4001 Turquoise White Fl.Yellow,1||1,Gel Nimbus 18 Gs,,,<p>Gel Nimbus 18 Gs</p>,Gel Nimbus 18 Gs,,2,1,1,1,4,2,http://app.visual-2000.com/imageapi/asics_thumb_12129.jpg,c600n_4301_f,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg,http://app.visual-2000.com/imageapi/asicserp3_12129.jpg,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg::c600n_4301_f,0,1,0,0,0,,<p>Gel Nimbus 18 Gs</p>,,Gel Nimbus 18 Gs,889436138590,0015200412500101,HOUSE,Tout Style Asics Chaussures,Tout Style Asics Chaussures,Running,Running,Spring 2016,D,Pour Enfants,Pour Enfants,1A030301,,Each,0,0,0,0,0,C600N,,,,,5,0,60,119.99,WEB,REG,0,2
889436138606,fr,Pour Enfants/Tout Style Asics Chaussures/Running,Default,simple,4001 Turquoise White Fl.Yellow,1H||2,Gel Nimbus 18 Gs,,,<p>Gel Nimbus 18 Gs</p>,Gel Nimbus 18 Gs,,2,1,1,1,4,2,http://app.visual-2000.com/imageapi/asics_thumb_12129.jpg,c600n_4301_f,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg,http://app.visual-2000.com/imageapi/asicserp3_12129.jpg,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg::c600n_4301_f,0,1,0,0,0,,<p>Gel Nimbus 18 Gs</p>,,Gel Nimbus 18 Gs,889436138606,0015200412500102,HOUSE,Tout Style Asics Chaussures,Tout Style Asics Chaussures,Running,Running,Spring 2016,D,Pour Enfants,Pour Enfants,1A030301,,Each,0,0,0,0,0,C600N,,,,,5,0,60,119.99,WEB,REG,0,2
889436138613,fr,Pour Enfants/Tout Style Asics Chaussures/Running,Default,simple,4001 Turquoise White Fl.Yellow,2||3,Gel Nimbus 18 Gs,,,<p>Gel Nimbus 18 Gs</p>,Gel Nimbus 18 Gs,,2,1,1,1,4,2,http://app.visual-2000.com/imageapi/asics_thumb_12129.jpg,c600n_4301_f,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg,http://app.visual-2000.com/imageapi/asicserp3_12129.jpg,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg::c600n_4301_f,0,1,0,0,0,,<p>Gel Nimbus 18 Gs</p>,,Gel Nimbus 18 Gs,889436138613,0015200412500103,HOUSE,Tout Style Asics Chaussures,Tout Style Asics Chaussures,Running,Running,Spring 2016,D,Pour Enfants,Pour Enfants,1A030301,,Each,0,0,0,0,0,C600N,,,,,5,0,60,119.99,WEB,REG,0,2
889436138620,fr,Pour Enfants/Tout Style Asics Chaussures/Running,Default,simple,4001 Turquoise White Fl.Yellow,2H||4,Gel Nimbus 18 Gs,,,<p>Gel Nimbus 18 Gs</p>,Gel Nimbus 18 Gs,,1,1,1,1,4,2,http://app.visual-2000.com/imageapi/asics_thumb_12129.jpg,c600n_4301_f,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg,http://app.visual-2000.com/imageapi/asicserp3_12129.jpg,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg::c600n_4301_f,0,1,0,0,0,,<p>Gel Nimbus 18 Gs</p>,,Gel Nimbus 18 Gs,889436138620,0015200412500104,HOUSE,Tout Style Asics Chaussures,Tout Style Asics Chaussures,Running,Running,Spring 2016,D,Pour Enfants,Pour Enfants,1A030301,,Each,0,0,0,0,0,C600N,,,,,5,0,60,119.99,WEB,REG,0,1
889436138644,fr,Pour Enfants/Tout Style Asics Chaussures/Running,Default,simple,4001 Turquoise White Fl.Yellow,3H||6,Gel Nimbus 18 Gs,,,<p>Gel Nimbus 18 Gs</p>,Gel Nimbus 18 Gs,,2,1,1,1,4,2,http://app.visual-2000.com/imageapi/asics_thumb_12129.jpg,c600n_4301_f,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg,http://app.visual-2000.com/imageapi/asicserp3_12129.jpg,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg::c600n_4301_f,0,1,0,0,0,,<p>Gel Nimbus 18 Gs</p>,,Gel Nimbus 18 Gs,889436138644,0015200412500106,HOUSE,Tout Style Asics Chaussures,Tout Style Asics Chaussures,Running,Running,Spring 2016,D,Pour Enfants,Pour Enfants,1A030301,,Each,0,0,0,0,0,C600N,,,,,5,0,60,119.99,WEB,REG,0,2
889436138651,fr,Pour Enfants/Tout Style Asics Chaussures/Running,Default,simple,4001 Turquoise White Fl.Yellow,4||7,Gel Nimbus 18 Gs,,,<p>Gel Nimbus 18 Gs</p>,Gel Nimbus 18 Gs,,2,1,1,1,4,2,http://app.visual-2000.com/imageapi/asics_thumb_12129.jpg,c600n_4301_f,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg,http://app.visual-2000.com/imageapi/asicserp3_12129.jpg,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg::c600n_4301_f,0,1,0,0,0,,<p>Gel Nimbus 18 Gs</p>,,Gel Nimbus 18 Gs,889436138651,0015200412500107,HOUSE,Tout Style Asics Chaussures,Tout Style Asics Chaussures,Running,Running,Spring 2016,D,Pour Enfants,Pour Enfants,1A030301,,Each,0,0,0,0,0,C600N,,,,,5,0,60,119.99,WEB,REG,0,2
889436138668,fr,Pour Enfants/Tout Style Asics Chaussures/Running,Default,simple,4001 Turquoise White Fl.Yellow,4H||8,Gel Nimbus 18 Gs,,,<p>Gel Nimbus 18 Gs</p>,Gel Nimbus 18 Gs,,2,1,1,1,4,2,http://app.visual-2000.com/imageapi/asics_thumb_12129.jpg,c600n_4301_f,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg,http://app.visual-2000.com/imageapi/asicserp3_12129.jpg,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg::c600n_4301_f,0,1,0,0,0,,<p>Gel Nimbus 18 Gs</p>,,Gel Nimbus 18 Gs,889436138668,0015200412500108,HOUSE,Tout Style Asics Chaussures,Tout Style Asics Chaussures,Running,Running,Spring 2016,D,Pour Enfants,Pour Enfants,1A030301,,Each,0,0,0,0,0,C600N,,,,,5,0,60,119.99,WEB,REG,0,2
889436138675,fr,Pour Enfants/Tout Style Asics Chaussures/Running,Default,simple,4001 Turquoise White Fl.Yellow,5||9,Gel Nimbus 18 Gs,,,<p>Gel Nimbus 18 Gs</p>,Gel Nimbus 18 Gs,,1,1,1,1,4,2,http://app.visual-2000.com/imageapi/asics_thumb_12129.jpg,c600n_4301_f,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg,http://app.visual-2000.com/imageapi/asicserp3_12129.jpg,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg::c600n_4301_f,0,1,0,0,0,,<p>Gel Nimbus 18 Gs</p>,,Gel Nimbus 18 Gs,889436138675,0015200412500109,HOUSE,Tout Style Asics Chaussures,Tout Style Asics Chaussures,Running,Running,Spring 2016,D,Pour Enfants,Pour Enfants,1A030301,,Each,0,0,0,0,0,C600N,,,,,5,0,60,119.99,WEB,REG,0,1
889436138682,fr,Pour Enfants/Tout Style Asics Chaussures/Running,Default,simple,4001 Turquoise White Fl.Yellow,5H||10,Gel Nimbus 18 Gs,,,<p>Gel Nimbus 18 Gs</p>,Gel Nimbus 18 Gs,,2,1,1,1,4,2,http://app.visual-2000.com/imageapi/asics_thumb_12129.jpg,c600n_4301_f,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg,http://app.visual-2000.com/imageapi/asicserp3_12129.jpg,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg::c600n_4301_f,0,1,0,0,0,,<p>Gel Nimbus 18 Gs</p>,,Gel Nimbus 18 Gs,889436138682,0015200412500110,HOUSE,Tout Style Asics Chaussures,Tout Style Asics Chaussures,Running,Running,Spring 2016,D,Pour Enfants,Pour Enfants,1A030301,,Each,0,0,0,0,0,C600N,,,,,5,0,60,119.99,WEB,REG,0,2
889436138699,fr,Pour Enfants/Tout Style Asics Chaussures/Running,Default,simple,4001 Turquoise White Fl.Yellow,6||11,Gel Nimbus 18 Gs,,,<p>Gel Nimbus 18 Gs</p>,Gel Nimbus 18 Gs,,2,1,1,1,4,2,http://app.visual-2000.com/imageapi/asics_thumb_12129.jpg,c600n_4301_f,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg,http://app.visual-2000.com/imageapi/asicserp3_12129.jpg,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg::c600n_4301_f,0,1,0,0,0,,<p>Gel Nimbus 18 Gs</p>,,Gel Nimbus 18 Gs,889436138699,0015200412500111,HOUSE,Tout Style Asics Chaussures,Tout Style Asics Chaussures,Running,Running,Spring 2016,D,Pour Enfants,Pour Enfants,1A030301,,Each,0,0,0,0,0,C600N,,,,,5,0,60,119.99,WEB,REG,0,2
889436138705,fr,Pour Enfants/Tout Style Asics Chaussures/Running,Default,simple,4001 Turquoise White Fl.Yellow,6H||12,Gel Nimbus 18 Gs,,,<p>Gel Nimbus 18 Gs</p>,Gel Nimbus 18 Gs,,2,1,1,1,4,2,http://app.visual-2000.com/imageapi/asics_thumb_12129.jpg,c600n_4301_f,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg,http://app.visual-2000.com/imageapi/asicserp3_12129.jpg,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg::c600n_4301_f,0,1,0,0,0,,<p>Gel Nimbus 18 Gs</p>,,Gel Nimbus 18 Gs,889436138705,0015200412500112,HOUSE,Tout Style Asics Chaussures,Tout Style Asics Chaussures,Running,Running,Spring 2016,D,Pour Enfants,Pour Enfants,1A030301,,Each,0,0,0,0,0,C600N,,,,,5,0,60,119.99,WEB,REG,0,2
889436138712,fr,Pour Enfants/Tout Style Asics Chaussures/Running,Default,simple,4001 Turquoise White Fl.Yellow,7||13,Gel Nimbus 18 Gs,,,<p>Gel Nimbus 18 Gs</p>,Gel Nimbus 18 Gs,,2,1,1,1,4,2,http://app.visual-2000.com/imageapi/asics_thumb_12129.jpg,c600n_4301_f,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg,http://app.visual-2000.com/imageapi/asicserp3_12129.jpg,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg::c600n_4301_f,0,1,0,0,0,,<p>Gel Nimbus 18 Gs</p>,,Gel Nimbus 18 Gs,889436138712,0015200412500113,HOUSE,Tout Style Asics Chaussures,Tout Style Asics Chaussures,Running,Running,Spring 2016,D,Pour Enfants,Pour Enfants,1A030301,,Each,0,0,0,0,0,C600N,,,,,5,0,60,119.99,WEB,REG,0,2
889436138729,fr,Pour Enfants/Tout Style Asics Chaussures/Running,Default,simple,4301 Asics Blu White Fl.Yellow,1||1,Gel Nimbus 18 Gs,,,<p>Gel Nimbus 18 Gs</p>,Gel Nimbus 18 Gs,,2,1,1,1,4,2,http://app.visual-2000.com/imageapi/asics_thumb_12129.jpg,c600n_4301_f,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg,http://app.visual-2000.com/imageapi/asicserp3_12129.jpg,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg::c600n_4301_f,0,1,0,0,0,,<p>Gel Nimbus 18 Gs</p>,,Gel Nimbus 18 Gs,889436138729,0015200412490101,HOUSE,Tout Style Asics Chaussures,Tout Style Asics Chaussures,Running,Running,Spring 2016,D,Pour Enfants,Pour Enfants,1A030301,,Each,0,0,0,0,0,C600N,,,,,5,0,60,119.99,WEB,REG,0,2
889436138736,fr,Pour Enfants/Tout Style Asics Chaussures/Running,Default,simple,4301 Asics Blu White Fl.Yellow,1H||2,Gel Nimbus 18 Gs,,,<p>Gel Nimbus 18 Gs</p>,Gel Nimbus 18 Gs,,2,1,1,1,4,2,http://app.visual-2000.com/imageapi/asics_thumb_12129.jpg,c600n_4301_f,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg,http://app.visual-2000.com/imageapi/asicserp3_12129.jpg,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg::c600n_4301_f,0,1,0,0,0,,<p>Gel Nimbus 18 Gs</p>,,Gel Nimbus 18 Gs,889436138736,0015200412490102,HOUSE,Tout Style Asics Chaussures,Tout Style Asics Chaussures,Running,Running,Spring 2016,D,Pour Enfants,Pour Enfants,1A030301,,Each,0,0,0,0,0,C600N,,,,,5,0,60,119.99,WEB,REG,0,2
889436138743,fr,Pour Enfants/Tout Style Asics Chaussures/Running,Default,simple,4301 Asics Blu White Fl.Yellow,2||3,Gel Nimbus 18 Gs,,,<p>Gel Nimbus 18 Gs</p>,Gel Nimbus 18 Gs,,2,1,1,1,4,2,http://app.visual-2000.com/imageapi/asics_thumb_12129.jpg,c600n_4301_f,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg,http://app.visual-2000.com/imageapi/asicserp3_12129.jpg,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg::c600n_4301_f,0,1,0,0,0,,<p>Gel Nimbus 18 Gs</p>,,Gel Nimbus 18 Gs,889436138743,0015200412490103,HOUSE,Tout Style Asics Chaussures,Tout Style Asics Chaussures,Running,Running,Spring 2016,D,Pour Enfants,Pour Enfants,1A030301,,Each,0,0,0,0,0,C600N,,,,,5,0,60,119.99,WEB,REG,0,2
889436138750,fr,Pour Enfants/Tout Style Asics Chaussures/Running,Default,simple,4301 Asics Blu White Fl.Yellow,2H||4,Gel Nimbus 18 Gs,,,<p>Gel Nimbus 18 Gs</p>,Gel Nimbus 18 Gs,,2,1,1,1,4,2,http://app.visual-2000.com/imageapi/asics_thumb_12129.jpg,c600n_4301_f,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg,http://app.visual-2000.com/imageapi/asicserp3_12129.jpg,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg::c600n_4301_f,0,1,0,0,0,,<p>Gel Nimbus 18 Gs</p>,,Gel Nimbus 18 Gs,889436138750,0015200412490104,HOUSE,Tout Style Asics Chaussures,Tout Style Asics Chaussures,Running,Running,Spring 2016,D,Pour Enfants,Pour Enfants,1A030301,,Each,0,0,0,0,0,C600N,,,,,5,0,60,119.99,WEB,REG,0,2
889436138767,fr,Pour Enfants/Tout Style Asics Chaussures/Running,Default,simple,4301 Asics Blu White Fl.Yellow,3||5,Gel Nimbus 18 Gs,,,<p>Gel Nimbus 18 Gs</p>,Gel Nimbus 18 Gs,,2,1,1,1,4,2,http://app.visual-2000.com/imageapi/asics_thumb_12129.jpg,c600n_4301_f,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg,http://app.visual-2000.com/imageapi/asicserp3_12129.jpg,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg::c600n_4301_f,0,1,0,0,0,,<p>Gel Nimbus 18 Gs</p>,,Gel Nimbus 18 Gs,889436138767,0015200412490105,HOUSE,Tout Style Asics Chaussures,Tout Style Asics Chaussures,Running,Running,Spring 2016,D,Pour Enfants,Pour Enfants,1A030301,,Each,0,0,0,0,0,C600N,,,,,5,0,60,119.99,WEB,REG,0,2
889436138774,fr,Pour Enfants/Tout Style Asics Chaussures/Running,Default,simple,4301 Asics Blu White Fl.Yellow,3H||6,Gel Nimbus 18 Gs,,,<p>Gel Nimbus 18 Gs</p>,Gel Nimbus 18 Gs,,2,1,1,1,4,2,http://app.visual-2000.com/imageapi/asics_thumb_12129.jpg,c600n_4301_f,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg,http://app.visual-2000.com/imageapi/asicserp3_12129.jpg,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg::c600n_4301_f,0,1,0,0,0,,<p>Gel Nimbus 18 Gs</p>,,Gel Nimbus 18 Gs,889436138774,0015200412490106,HOUSE,Tout Style Asics Chaussures,Tout Style Asics Chaussures,Running,Running,Spring 2016,D,Pour Enfants,Pour Enfants,1A030301,,Each,0,0,0,0,0,C600N,,,,,5,0,60,119.99,WEB,REG,0,2
889436138781,fr,Pour Enfants/Tout Style Asics Chaussures/Running,Default,simple,4301 Asics Blu White Fl.Yellow,4||7,Gel Nimbus 18 Gs,,,<p>Gel Nimbus 18 Gs</p>,Gel Nimbus 18 Gs,,2,1,1,1,4,2,http://app.visual-2000.com/imageapi/asics_thumb_12129.jpg,c600n_4301_f,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg,http://app.visual-2000.com/imageapi/asicserp3_12129.jpg,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg::c600n_4301_f,0,1,0,0,0,,<p>Gel Nimbus 18 Gs</p>,,Gel Nimbus 18 Gs,889436138781,0015200412490107,HOUSE,Tout Style Asics Chaussures,Tout Style Asics Chaussures,Running,Running,Spring 2016,D,Pour Enfants,Pour Enfants,1A030301,,Each,0,0,0,0,0,C600N,,,,,5,0,60,119.99,WEB,REG,0,2
889436138798,fr,Pour Enfants/Tout Style Asics Chaussures/Running,Default,simple,4301 Asics Blu White Fl.Yellow,4H||8,Gel Nimbus 18 Gs,,,<p>Gel Nimbus 18 Gs</p>,Gel Nimbus 18 Gs,,2,1,1,1,4,2,http://app.visual-2000.com/imageapi/asics_thumb_12129.jpg,c600n_4301_f,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg,http://app.visual-2000.com/imageapi/asicserp3_12129.jpg,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg::c600n_4301_f,0,1,0,0,0,,<p>Gel Nimbus 18 Gs</p>,,Gel Nimbus 18 Gs,889436138798,0015200412490108,HOUSE,Tout Style Asics Chaussures,Tout Style Asics Chaussures,Running,Running,Spring 2016,D,Pour Enfants,Pour Enfants,1A030301,,Each,0,0,0,0,0,C600N,,,,,5,0,60,119.99,WEB,REG,0,2
889436138804,fr,Pour Enfants/Tout Style Asics Chaussures/Running,Default,simple,4301 Asics Blu White Fl.Yellow,5||9,Gel Nimbus 18 Gs,,,<p>Gel Nimbus 18 Gs</p>,Gel Nimbus 18 Gs,,2,1,1,1,4,2,http://app.visual-2000.com/imageapi/asics_thumb_12129.jpg,c600n_4301_f,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg,http://app.visual-2000.com/imageapi/asicserp3_12129.jpg,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg::c600n_4301_f,0,1,0,0,0,,<p>Gel Nimbus 18 Gs</p>,,Gel Nimbus 18 Gs,889436138804,0015200412490109,HOUSE,Tout Style Asics Chaussures,Tout Style Asics Chaussures,Running,Running,Spring 2016,D,Pour Enfants,Pour Enfants,1A030301,,Each,0,0,0,0,0,C600N,,,,,5,0,60,119.99,WEB,REG,0,2
889436138811,fr,Pour Enfants/Tout Style Asics Chaussures/Running,Default,simple,4301 Asics Blu White Fl.Yellow,5H||10,Gel Nimbus 18 Gs,,,<p>Gel Nimbus 18 Gs</p>,Gel Nimbus 18 Gs,,2,1,1,1,4,2,http://app.visual-2000.com/imageapi/asics_thumb_12129.jpg,c600n_4301_f,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg,http://app.visual-2000.com/imageapi/asicserp3_12129.jpg,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg::c600n_4301_f,0,1,0,0,0,,<p>Gel Nimbus 18 Gs</p>,,Gel Nimbus 18 Gs,889436138811,0015200412490110,HOUSE,Tout Style Asics Chaussures,Tout Style Asics Chaussures,Running,Running,Spring 2016,D,Pour Enfants,Pour Enfants,1A030301,,Each,0,0,0,0,0,C600N,,,,,5,0,60,119.99,WEB,REG,0,2
889436138828,fr,Pour Enfants/Tout Style Asics Chaussures/Running,Default,simple,4301 Asics Blu White Fl.Yellow,6||11,Gel Nimbus 18 Gs,,,<p>Gel Nimbus 18 Gs</p>,Gel Nimbus 18 Gs,,2,1,1,1,4,2,http://app.visual-2000.com/imageapi/asics_thumb_12129.jpg,c600n_4301_f,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg,http://app.visual-2000.com/imageapi/asicserp3_12129.jpg,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg::c600n_4301_f,0,1,0,0,0,,<p>Gel Nimbus 18 Gs</p>,,Gel Nimbus 18 Gs,889436138828,0015200412490111,HOUSE,Tout Style Asics Chaussures,Tout Style Asics Chaussures,Running,Running,Spring 2016,D,Pour Enfants,Pour Enfants,1A030301,,Each,0,0,0,0,0,C600N,,,,,5,0,60,119.99,WEB,REG,0,2
889436138842,fr,Pour Enfants/Tout Style Asics Chaussures/Running,Default,simple,4301 Asics Blu White Fl.Yellow,7||13,Gel Nimbus 18 Gs,,,<p>Gel Nimbus 18 Gs</p>,Gel Nimbus 18 Gs,,2,1,1,1,4,2,http://app.visual-2000.com/imageapi/asics_thumb_12129.jpg,c600n_4301_f,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg,http://app.visual-2000.com/imageapi/asicserp3_12129.jpg,http://app.visual-2000.com/imageapi/asicserp8_12129.jpg::c600n_4301_f,0,1,0,0,0,,<p>Gel Nimbus 18 Gs</p>,,Gel Nimbus 18 Gs,889436138842,0015200412490113,HOUSE,Tout Style Asics Chaussures,Tout Style Asics Chaussures,Running,Running,Spring 2016,D,Pour Enfants,Pour Enfants,1A030301,,Each,0,0,0,0,0,C600N,,,,,5,0,60,119.99,WEB,REG,0,2
887749899542,fr,Pour Enfants/Tout Style Asics Chaussures/Running,Default,simple,1073 Silver Grey Carbon Lime,1||1,Gel Venture 5 Gs,,,<p>Gel Venture 5 Gs</p>,Gel Venture 5 Gs,,2,1,1,1,4,2,http://app.visual-2000.com/imageapi/asics_thumb_13399.jpg,C584N_9767_RT,http://app.visual-2000.com/imageapi/asicserp8_13399.jpg,http://app.visual-2000.com/imageapi/asicserp3_13399.jpg,http://app.visual-2000.com/imageapi/asicserp8_13399.jpg::C584N_9767_RT,0,1,0,0,0,,<p>Gel Venture 5 Gs</p>,,Gel Venture 5 Gs,887749899542,0015200396040101,HOUSE,Tout Style Asics Chaussures,Tout Style Asics Chaussures,Running,Running,Fall 2015,D,Pour Enfants,Pour Enfants,1A030301,,Each,0,0,0,0,0,C584N,,,,,5,0,41.25,74.99,WEB,REG,0,2
887749899559,fr,Pour Enfants/Tout Style Asics Chaussures/Running,Default,simple,1073 Silver Grey Carbon Lime,1H||2,Gel Venture 5 Gs,,,<p>Gel Venture 5 Gs</p>,Gel Venture 5 Gs,,2,1,1,1,4,2,http://app.visual-2000.com/imageapi/asics_thumb_13399.jpg,C584N_9767_RT,http://app.visual-2000.com/imageapi/asicserp8_13399.jpg,http://app.visual-2000.com/imageapi/asicserp3_13399.jpg,http://app.visual-2000.com/imageapi/asicserp8_13399.jpg::C584N_9767_RT,0,1,0,0,0,,<p>Gel Venture 5 Gs</p>,,Gel Venture 5 Gs,887749899559,0015200396040102,HOUSE,Tout Style Asics Chaussures,Tout Style Asics Chaussures,Running,Running,Fall 2015,D,Pour Enfants,Pour Enfants,1A030301,,Each,0,0,0,0,0,C584N,,,,,5,0,41.25,74.99,WEB,REG,0,2
887749899566,fr,Pour Enfants/Tout Style Asics Chaussures/Running,Default,simple,1073 Silver Grey Carbon Lime,2||3,Gel Venture 5 Gs,,,<p>Gel Venture 5 Gs</p>,Gel Venture 5 Gs,,2,1,1,1,4,2,http://app.visual-2000.com/imageapi/asics_thumb_13399.jpg,C584N_9767_RT,http://app.visual-2000.com/imageapi/asicserp8_13399.jpg,http://app.visual-2000.com/imageapi/asicserp3_13399.jpg,http://app.visual-2000.com/imageapi/asicserp8_13399.jpg::C584N_9767_RT,0,1,0,0,0,,<p>Gel Venture 5 Gs</p>,,Gel Venture 5 Gs,887749899566,0015200396040103,HOUSE,Tout Style Asics Chaussures,Tout Style Asics Chaussures,Running,Running,Fall 2015,D,Pour Enfants,Pour Enfants,1A030301,,Each,0,0,0,0,0,C584N,,,,,5,0,41.25,74.99,WEB,REG,0,2
887749899573,fr,Pour Enfants/Tout Style Asics Chaussures/Running,Default,simple,1073 Silver Grey Carbon Lime,2H||4,Gel Venture 5 Gs,,,<p>Gel Venture 5 Gs</p>,Gel Venture 5 Gs,,2,1,1,1,4,2,http://app.visual-2000.com/imageapi/asics_thumb_13399.jpg,C584N_9767_RT,http://app.visual-2000.com/imageapi/asicserp8_13399.jpg,http://app.visual-2000.com/imageapi/asicserp3_13399.jpg,http://app.visual-2000.com/imageapi/asicserp8_13399.jpg::C584N_9767_RT,0,1,0,0,0,,<p>Gel Venture 5 Gs</p>,,Gel Venture 5 Gs,887749899573,0015200396040104,HOUSE,Tout Style Asics Chaussures,Tout Style Asics Chaussures,Running,Running,Fall 2015,D,Pour Enfants,Pour Enfants,1A030301,,Each,0,0,0,0,0,C584N,,,,,5,0,41.25,74.99,WEB,REG,0,2
887749899580,fr,Pour Enfants/Tout Style Asics Chaussures/Running,Default,simple,1073 Silver Grey Carbon Lime,3||5,Gel Venture 5 Gs,,,<p>Gel Venture 5 Gs</p>,Gel Venture 5 Gs,,2,1,1,1,4,2,http://app.visual-2000.com/imageapi/asics_thumb_13399.jpg,C584N_9767_RT,http://app.visual-2000.com/imageapi/asicserp8_13399.jpg,http://app.visual-2000.com/imageapi/asicserp3_13399.jpg,http://app.visual-2000.com/imageapi/asicserp8_13399.jpg::C584N_9767_RT,0,1,0,0,0,,<p>Gel Venture 5 Gs</p>,,Gel Venture 5 Gs,887749899580,0015200396040105,HOUSE,Tout Style Asics Chaussures,Tout Style Asics Chaussures,Running,Running,Fall 2015,D,Pour Enfants,Pour Enfants,1A030301,,Each,0,0,0,0,0,C584N,,,,,5,0,41.25,74.99,WEB,REG,0,2
